Municipality,Age_Group,Background,Year,Sex,Population
Seltjarnarnesbaer,35-44,Natives,2021,Males,1570
Seltjarnarnesbaer,45-54,Immigrants,2011,Females,140
Seltjarnarnesbaer,45-54,Immigrants,2011,Males,145
Seltjarnarnesbaer,45-54,Immigrants,2021,Females,291
Seltjarnarnesbaer,45-54,Immigrants,2021,Males,371
Seltjarnarnesbaer,45-54,Natives,2011,Females,1705
Seltjarnarnesbaer,45-54,Natives,2011,Males,1617
Seltjarnarnesbaer,45-54,Natives,2021,Females,1576
Seltjarnarnesbaer,45-54,Natives,2021,Males,1612
Seltjarnarnesbaer,55-64,Immigrants,2011,Females,50
Seltjarnarnesbaer,55-64,Immigrants,2011,Males,64
Seltjarnarnesbaer,55-64,Immigrants,2021,Females,151
Seltjarnarnesbaer,55-64,Immigrants,2021,Males,189
Seltjarnarnesbaer,55-64,Natives,2011,Females,1172
Seltjarnarnesbaer,55-64,Natives,2011,Males,1222
Seltjarnarnesbaer,55-64,Natives,2021,Females,1514
Seltjarnarnesbaer,55-64,Natives,2021,Males,1429
Seltjarnarnesbaer,65 and over,Immigrants,2011,Females,56
Seltjarnarnesbaer,65 and over,Immigrants,2011,Males,22
Seltjarnarnesbaer,65 and over,Immigrants,2021,Females,76
Seltjarnarnesbaer,65 and over,Immigrants,2021,Males,48
Seltjarnarnesbaer,65 and over,Natives,2011,Females,1397
Seltjarnarnesbaer,65 and over,Natives,2011,Males,1236
Seltjarnarnesbaer,65 and over,Natives,2021,Females,1883
Seltjarnarnesbaer,65 and over,Natives,2021,Males,1757
Skaftarhreppur,0-15,Immigrants,2011,Females,1
Skaftarhreppur,0-15,Immigrants,2011,Males,0
Skaftarhreppur,0-15,Immigrants,2021,Females,1
Skaftarhreppur,0-15,Immigrants,2021,Males,0
Skaftarhreppur,0-15,Natives,2011,Females,28
Skaftarhreppur,0-15,Natives,2011,Males,33
Skaftarhreppur,0-15,Natives,2021,Females,29
Skaftarhreppur,0-15,Natives,2021,Males,31
Skaftarhreppur,16-24,Immigrants,2011,Females,1
Skaftarhreppur,16-24,Immigrants,2011,Males,1
Skaftarhreppur,16-24,Immigrants,2021,Females,1
Skaftarhreppur,16-24,Immigrants,2021,Males,2
Skaftarhreppur,16-24,Natives,2011,Females,22
Skaftarhreppur,16-24,Natives,2011,Males,25
Skaftarhreppur,16-24,Natives,2021,Females,14
Skaftarhreppur,16-24,Natives,2021,Males,20
Skaftarhreppur,25-34,Immigrants,2011,Females,5
Skaftarhreppur,25-34,Immigrants,2011,Males,0
Skaftarhreppur,25-34,Immigrants,2021,Females,20
Skaftarhreppur,25-34,Immigrants,2021,Males,28
Skaftarhreppur,25-34,Natives,2011,Females,19
Skaftarhreppur,25-34,Natives,2011,Males,15
Skaftarhreppur,25-34,Natives,2021,Females,20
Skaftarhreppur,25-34,Natives,2021,Males,26
Skaftarhreppur,35-44,Immigrants,2011,Females,2
Skaftarhreppur,35-44,Immigrants,2011,Males,2
Skaftarhreppur,35-44,Immigrants,2021,Females,9
Skaftarhreppur,35-44,Immigrants,2021,Males,12
Skaftarhreppur,35-44,Natives,2011,Females,17
Skaftarhreppur,35-44,Natives,2011,Males,20
Skaftarhreppur,35-44,Natives,2021,Females,25
Skaftarhreppur,35-44,Natives,2021,Males,14
Skaftarhreppur,45-54,Immigrants,2011,Females,3
Skaftarhreppur,45-54,Immigrants,2011,Males,3
Skaftarhreppur,45-54,Immigrants,2021,Females,3
Skaftarhreppur,45-54,Immigrants,2021,Males,2
Skaftarhreppur,45-54,Natives,2011,Females,34
Skaftarhreppur,45-54,Natives,2011,Males,34
Skaftarhreppur,45-54,Natives,2021,Females,16
Skaftarhreppur,45-54,Natives,2021,Males,17
Skaftarhreppur,55-64,Immigrants,2011,Females,1
Skaftarhreppur,55-64,Immigrants,2011,Males,0
Skaftarhreppur,55-64,Immigrants,2021,Females,4
Skaftarhreppur,55-64,Immigrants,2021,Males,4
Skaftarhreppur,55-64,Natives,2011,Females,22
Skaftarhreppur,55-64,Natives,2011,Males,24
Skaftarhreppur,55-64,Natives,2021,Females,32
Skaftarhreppur,55-64,Natives,2021,Males,38
Skaftarhreppur,65 and over,Immigrants,2011,Females,0
Skaftarhreppur,65 and over,Immigrants,2011,Males,0
Skaftarhreppur,65 and over,Immigrants,2021,Females,1
Skaftarhreppur,65 and over,Immigrants,2021,Males,0
Skaftarhreppur,65 and over,Natives,2011,Females,24
Skaftarhreppur,65 and over,Natives,2011,Males,24
Skaftarhreppur,65 and over,Natives,2021,Females,26
Skaftarhreppur,65 and over,Natives,2021,Males,33
Skagabyggd,0-15,Immigrants,2011,Females,10
Skagabyggd,0-15,Immigrants,2011,Males,14
Skagabyggd,0-15,Immigrants,2021,Females,11
Skagabyggd,0-15,Immigrants,2021,Males,11
Skagabyggd,0-15,Natives,2011,Females,191
Skagabyggd,0-15,Natives,2011,Males,200
Skagabyggd,0-15,Natives,2021,Females,216
Skagabyggd,0-15,Natives,2021,Males,229
Skagabyggd,16-24,Immigrants,2011,Females,31
Skagabyggd,16-24,Immigrants,2011,Males,21
Skagabyggd,16-24,Immigrants,2021,Females,25
Skagabyggd,16-24,Immigrants,2021,Males,18
Skagabyggd,16-24,Natives,2011,Females,73
Skagabyggd,16-24,Natives,2011,Males,130
Skagabyggd,16-24,Natives,2021,Females,116
Skagabyggd,16-24,Natives,2021,Males,114
Skagabyggd,25-34,Immigrants,2011,Females,43
Skagabyggd,25-34,Immigrants,2011,Males,36
Skagabyggd,25-34,Immigrants,2021,Females,41
Skagabyggd,25-34,Immigrants,2021,Males,69
Skagabyggd,25-34,Natives,2011,Females,77
Skagabyggd,25-34,Natives,2011,Males,80
Skagabyggd,25-34,Natives,2021,Females,83
Skagabyggd,25-34,Natives,2021,Males,124
Skagabyggd,35-44,Immigrants,2011,Females,38
Skagabyggd,35-44,Immigrants,2011,Males,36
Skagabyggd,35-44,Immigrants,2021,Females,50
Skagabyggd,35-44,Immigrants,2021,Males,63
Skagabyggd,35-44,Natives,2011,Females,93
Skagabyggd,35-44,Natives,2011,Males,105
Skagabyggd,35-44,Natives,2021,Females,108
Skagabyggd,35-44,Natives,2021,Males,103
Skagabyggd,45-54,Immigrants,2011,Females,23
Skagabyggd,45-54,Immigrants,2011,Males,31
Skagabyggd,45-54,Immigrants,2021,Females,43
Skagabyggd,45-54,Immigrants,2021,Males,43
Skagabyggd,45-54,Natives,2011,Females,119
Skagabyggd,45-54,Natives,2011,Males,129
Skagabyggd,45-54,Natives,2021,Females,114
Skagabyggd,45-54,Natives,2021,Males,128
Skagabyggd,55-64,Immigrants,2011,Females,5
Skagabyggd,55-64,Immigrants,2011,Males,6
Skagabyggd,55-64,Immigrants,2021,Females,17
Skagabyggd,55-64,Immigrants,2021,Males,22
Skagabyggd,55-64,Natives,2011,Females,75
Skagabyggd,55-64,Natives,2011,Males,98
Skagabyggd,55-64,Natives,2021,Females,114
Skagabyggd,55-64,Natives,2021,Males,133
Skagabyggd,65 and over,Immigrants,2011,Females,3
Skagabyggd,65 and over,Immigrants,2011,Males,3
Skagabyggd,65 and over,Immigrants,2021,Females,5
Skagabyggd,65 and over,Immigrants,2021,Males,7
Skagabyggd,65 and over,Natives,2011,Females,96
Skagabyggd,65 and over,Natives,2011,Males,95
Skagabyggd,65 and over,Natives,2021,Females,129
Skagabyggd,65 and over,Natives,2021,Males,141
Skeida- og Gnupverjahreppur,0-15,Immigrants,2011,Females,4
Skeida- og Gnupverjahreppur,0-15,Immigrants,2011,Males,6
Skeida- og Gnupverjahreppur,0-15,Immigrants,2021,Females,3
Skeida- og Gnupverjahreppur,0-15,Immigrants,2021,Males,6
Skeida- og Gnupverjahreppur,0-15,Natives,2011,Females,75
Skeida- og Gnupverjahreppur,0-15,Natives,2011,Males,86
Skeida- og Gnupverjahreppur,0-15,Natives,2021,Females,99
Skeida- og Gnupverjahreppur,0-15,Natives,2021,Males,97
Skeida- og Gnupverjahreppur,16-24,Immigrants,2011,Females,3
Skeida- og Gnupverjahreppur,16-24,Immigrants,2011,Males,10
Skeida- og Gnupverjahreppur,16-24,Immigrants,2021,Females,14
Skeida- og Gnupverjahreppur,16-24,Immigrants,2021,Males,8
Skeida- og Gnupverjahreppur,16-24,Natives,2011,Females,54
Skeida- og Gnupverjahreppur,16-24,Natives,2011,Males,54
Skeida- og Gnupverjahreppur,16-24,Natives,2021,Females,36
Skeida- og Gnupverjahreppur,16-24,Natives,2021,Males,61
Skeida- og Gnupverjahreppur,25-34,Immigrants,2011,Females,20
Skeida- og Gnupverjahreppur,25-34,Immigrants,2011,Males,20
Skeida- og Gnupverjahreppur,25-34,Immigrants,2021,Females,25
Skeida- og Gnupverjahreppur,25-34,Immigrants,2021,Males,44
Skeida- og Gnupverjahreppur,25-34,Natives,2011,Females,36
Skeida- og Gnupverjahreppur,25-34,Natives,2011,Males,46
Skeida- og Gnupverjahreppur,25-34,Natives,2021,Females,51
Skeida- og Gnupverjahreppur,25-34,Natives,2021,Males,50
Skeida- og Gnupverjahreppur,35-44,Immigrants,2011,Females,9
Skeida- og Gnupverjahreppur,35-44,Immigrants,2011,Males,17
Skeida- og Gnupverjahreppur,35-44,Immigrants,2021,Females,21
Skeida- og Gnupverjahreppur,35-44,Immigrants,2021,Males,29
Skeida- og Gnupverjahreppur,35-44,Natives,2011,Females,38
Skeida- og Gnupverjahreppur,35-44,Natives,2011,Males,46
Skeida- og Gnupverjahreppur,35-44,Natives,2021,Females,39
Skeida- og Gnupverjahreppur,35-44,Natives,2021,Males,53
Skeida- og Gnupverjahreppur,45-54,Immigrants,2011,Females,4
Skeida- og Gnupverjahreppur,45-54,Immigrants,2011,Males,6
Skeida- og Gnupverjahreppur,45-54,Immigrants,2021,Females,12
Skeida- og Gnupverjahreppur,45-54,Immigrants,2021,Males,26
Skeida- og Gnupverjahreppur,45-54,Natives,2011,Females,51
Skeida- og Gnupverjahreppur,45-54,Natives,2011,Males,60
Skeida- og Gnupverjahreppur,45-54,Natives,2021,Females,34
Skeida- og Gnupverjahreppur,45-54,Natives,2021,Males,46
Skeida- og Gnupverjahreppur,55-64,Immigrants,2011,Females,3
Skeida- og Gnupverjahreppur,55-64,Immigrants,2011,Males,1
Skeida- og Gnupverjahreppur,55-64,Immigrants,2021,Females,4
Skeida- og Gnupverjahreppur,55-64,Immigrants,2021,Males,5
Skeida- og Gnupverjahreppur,55-64,Natives,2011,Females,57
Skeida- og Gnupverjahreppur,55-64,Natives,2011,Males,58
Skeida- og Gnupverjahreppur,55-64,Natives,2021,Females,54
Skeida- og Gnupverjahreppur,55-64,Natives,2021,Males,65
Skeida- og Gnupverjahreppur,65 and over,Immigrants,2011,Females,1
Skeida- og Gnupverjahreppur,65 and over,Immigrants,2011,Males,2
Skeida- og Gnupverjahreppur,65 and over,Immigrants,2021,Females,3
Skeida- og Gnupverjahreppur,65 and over,Immigrants,2021,Males,0
Skeida- og Gnupverjahreppur,65 and over,Natives,2011,Females,67
Skeida- og Gnupverjahreppur,65 and over,Natives,2011,Males,55
Skeida- og Gnupverjahreppur,65 and over,Natives,2021,Females,76
Skeida- og Gnupverjahreppur,65 and over,Natives,2021,Males,67
Skorradalshreppur,0-15,Immigrants,2011,Females,0
Skorradalshreppur,0-15,Immigrants,2011,Males,1
Skorradalshreppur,0-15,Immigrants,2021,Females,0
Skorradalshreppur,0-15,Immigrants,2021,Males,0
Skorradalshreppur,0-15,Natives,2011,Females,63
Skorradalshreppur,0-15,Natives,2011,Males,81
Skorradalshreppur,0-15,Natives,2021,Females,48
Skorradalshreppur,0-15,Natives,2021,Males,60
Skorradalshreppur,16-24,Immigrants,2011,Females,4
Skorradalshreppur,16-24,Immigrants,2011,Males,0
Skorradalshreppur,16-24,Immigrants,2021,Females,6
Skorradalshreppur,16-24,Immigrants,2021,Males,2
Skorradalshreppur,16-24,Natives,2011,Females,26
Skorradalshreppur,16-24,Natives,2011,Males,39
Skorradalshreppur,16-24,Natives,2021,Females,29
Skorradalshreppur,16-24,Natives,2021,Males,38
Skorradalshreppur,25-34,Immigrants,2011,Females,3
Skorradalshreppur,25-34,Immigrants,2011,Males,3
Skorradalshreppur,25-34,Immigrants,2021,Females,8
Skorradalshreppur,25-34,Immigrants,2021,Males,6
Skorradalshreppur,25-34,Natives,2011,Females,27
Skorradalshreppur,25-34,Natives,2011,Males,26
Skorradalshreppur,25-34,Natives,2021,Females,22
Skorradalshreppur,25-34,Natives,2021,Males,20
Skorradalshreppur,35-44,Immigrants,2011,Females,5
Skorradalshreppur,35-44,Immigrants,2011,Males,4
Skorradalshreppur,35-44,Immigrants,2021,Females,5
Skorradalshreppur,35-44,Immigrants,2021,Males,5
Skorradalshreppur,35-44,Natives,2011,Females,40
Skorradalshreppur,35-44,Natives,2011,Males,35
Skorradalshreppur,35-44,Natives,2021,Females,25
Skorradalshreppur,35-44,Natives,2021,Males,24
Skorradalshreppur,45-54,Immigrants,2011,Females,2
Skorradalshreppur,45-54,Immigrants,2011,Males,1
Skorradalshreppur,45-54,Immigrants,2021,Females,6
Skorradalshreppur,45-54,Immigrants,2021,Males,2
Skorradalshreppur,45-54,Natives,2011,Females,44
Skorradalshreppur,45-54,Natives,2011,Males,44
Skorradalshreppur,45-54,Natives,2021,Females,42
Skorradalshreppur,45-54,Natives,2021,Males,35
Skorradalshreppur,55-64,Immigrants,2011,Females,0
Skorradalshreppur,55-64,Immigrants,2011,Males,1
Skorradalshreppur,55-64,Immigrants,2021,Females,3
Skorradalshreppur,55-64,Immigrants,2021,Males,1
Skorradalshreppur,55-64,Natives,2011,Females,39
Skorradalshreppur,55-64,Natives,2011,Males,49
Skorradalshreppur,55-64,Natives,2021,Females,46
Skorradalshreppur,55-64,Natives,2021,Males,56
Skorradalshreppur,65 and over,Immigrants,2011,Females,0
Skorradalshreppur,65 and over,Immigrants,2011,Males,1
Skorradalshreppur,65 and over,Immigrants,2021,Females,0
Skorradalshreppur,65 and over,Immigrants,2021,Males,1
Skorradalshreppur,65 and over,Natives,2011,Females,60
Skorradalshreppur,65 and over,Natives,2011,Males,69
Skorradalshreppur,65 and over,Natives,2021,Females,70
Skorradalshreppur,65 and over,Natives,2021,Males,73
Skutustadahreppur,0-15,Immigrants,2011,Females,2
Skutustadahreppur,0-15,Immigrants,2011,Males,0
Skutustadahreppur,0-15,Immigrants,2021,Females,0
Skutustadahreppur,0-15,Immigrants,2021,Males,2
Skutustadahreppur,0-15,Natives,2011,Females,46
Skutustadahreppur,0-15,Natives,2011,Males,44
Skutustadahreppur,0-15,Natives,2021,Females,32
Skutustadahreppur,0-15,Natives,2021,Males,38
Skutustadahreppur,16-24,Immigrants,2011,Females,3
Skutustadahreppur,16-24,Immigrants,2011,Males,2
Skutustadahreppur,16-24,Immigrants,2021,Females,6
Skutustadahreppur,16-24,Immigrants,2021,Males,3
Skutustadahreppur,16-24,Natives,2011,Females,11
Skutustadahreppur,16-24,Natives,2011,Males,15
Skutustadahreppur,16-24,Natives,2021,Females,20
Skutustadahreppur,16-24,Natives,2021,Males,26
Skutustadahreppur,25-34,Immigrants,2011,Females,5
Skutustadahreppur,25-34,Immigrants,2011,Males,3
Skutustadahreppur,25-34,Immigrants,2021,Females,7
Skutustadahreppur,25-34,Immigrants,2021,Males,8
Skutustadahreppur,25-34,Natives,2011,Females,13
Skutustadahreppur,25-34,Natives,2011,Males,12
Skutustadahreppur,25-34,Natives,2021,Females,13
Skutustadahreppur,25-34,Natives,2021,Males,12
Skutustadahreppur,35-44,Immigrants,2011,Females,3
Skutustadahreppur,35-44,Immigrants,2011,Males,0
Skutustadahreppur,35-44,Immigrants,2021,Females,4
Skutustadahreppur,35-44,Immigrants,2021,Males,3
Skutustadahreppur,35-44,Natives,2011,Females,21
Skutustadahreppur,35-44,Natives,2011,Males,28
Skutustadahreppur,35-44,Natives,2021,Females,12
Skutustadahreppur,35-44,Natives,2021,Males,15
Skutustadahreppur,45-54,Immigrants,2011,Females,2
Skutustadahreppur,45-54,Immigrants,2011,Males,0
Skutustadahreppur,45-54,Immigrants,2021,Females,4
Skutustadahreppur,45-54,Immigrants,2021,Males,1
Skutustadahreppur,45-54,Natives,2011,Females,14
Skutustadahreppur,45-54,Natives,2011,Males,15
Skutustadahreppur,45-54,Natives,2021,Females,21
Skutustadahreppur,45-54,Natives,2021,Males,23
Skutustadahreppur,55-64,Immigrants,2011,Females,0
Skutustadahreppur,55-64,Immigrants,2011,Males,1
Skutustadahreppur,55-64,Immigrants,2021,Females,4
Skutustadahreppur,55-64,Immigrants,2021,Males,0
Skutustadahreppur,55-64,Natives,2011,Females,26
Skutustadahreppur,55-64,Natives,2011,Males,23
Skutustadahreppur,55-64,Natives,2021,Females,13
Skutustadahreppur,55-64,Natives,2021,Males,19
Skutustadahreppur,65 and over,Immigrants,2011,Females,0
Skutustadahreppur,65 and over,Immigrants,2011,Males,1
Skutustadahreppur,65 and over,Immigrants,2021,Females,1
Skutustadahreppur,65 and over,Immigrants,2021,Males,2
Skutustadahreppur,65 and over,Natives,2011,Females,20
Skutustadahreppur,65 and over,Natives,2011,Males,29
Skutustadahreppur,65 and over,Natives,2021,Females,43
Skutustadahreppur,65 and over,Natives,2021,Males,39
Snaefellsbaer,0-15,Immigrants,2011,Females,9
Snaefellsbaer,0-15,Immigrants,2011,Males,5
Snaefellsbaer,0-15,Immigrants,2021,Females,4
Snaefellsbaer,0-15,Immigrants,2021,Males,9
Snaefellsbaer,0-15,Natives,2011,Females,194
Snaefellsbaer,0-15,Natives,2011,Males,225
Snaefellsbaer,0-15,Natives,2021,Females,181
Snaefellsbaer,0-15,Natives,2021,Males,200
Snaefellsbaer,16-24,Immigrants,2011,Females,12
Snaefellsbaer,16-24,Immigrants,2011,Males,11
Snaefellsbaer,16-24,Immigrants,2021,Females,36
Snaefellsbaer,16-24,Immigrants,2021,Males,31
Snaefellsbaer,16-24,Natives,2011,Females,117
Snaefellsbaer,16-24,Natives,2011,Males,164
Snaefellsbaer,16-24,Natives,2021,Females,107
Snaefellsbaer,16-24,Natives,2021,Males,114
Snaefellsbaer,25-34,Immigrants,2011,Females,24
Snaefellsbaer,25-34,Immigrants,2011,Males,15
Snaefellsbaer,25-34,Immigrants,2021,Females,95
Snaefellsbaer,25-34,Immigrants,2021,Males,121
Snaefellsbaer,25-34,Natives,2011,Females,90
Snaefellsbaer,25-34,Natives,2011,Males,95
Snaefellsbaer,25-34,Natives,2021,Females,92
Snaefellsbaer,25-34,Natives,2021,Males,123
Snaefellsbaer,35-44,Immigrants,2011,Females,15
Snaefellsbaer,35-44,Immigrants,2011,Males,13
Snaefellsbaer,35-44,Immigrants,2021,Females,38
Snaefellsbaer,35-44,Immigrants,2021,Males,50
Snaefellsbaer,35-44,Natives,2011,Females,119
Snaefellsbaer,35-44,Natives,2011,Males,117
Snaefellsbaer,35-44,Natives,2021,Females,96
Snaefellsbaer,35-44,Natives,2021,Males,85
Snaefellsbaer,45-54,Immigrants,2011,Females,9
Snaefellsbaer,45-54,Immigrants,2011,Males,13
Snaefellsbaer,45-54,Immigrants,2021,Females,24
Snaefellsbaer,45-54,Immigrants,2021,Males,30
Snaefellsbaer,45-54,Natives,2011,Females,122
Snaefellsbaer,45-54,Natives,2011,Males,149
Snaefellsbaer,45-54,Natives,2021,Females,117
Snaefellsbaer,45-54,Natives,2021,Males,124
Snaefellsbaer,55-64,Immigrants,2011,Females,4
Snaefellsbaer,55-64,Immigrants,2011,Males,5
Snaefellsbaer,55-64,Immigrants,2021,Females,10
Snaefellsbaer,55-64,Immigrants,2021,Males,14
Snaefellsbaer,55-64,Natives,2011,Females,132
Snaefellsbaer,55-64,Natives,2011,Males,131
Snaefellsbaer,55-64,Natives,2021,Females,103
Snaefellsbaer,55-64,Natives,2021,Males,117
Snaefellsbaer,65 and over,Immigrants,2011,Females,1
Snaefellsbaer,65 and over,Immigrants,2011,Males,0
Snaefellsbaer,65 and over,Immigrants,2021,Females,2
Snaefellsbaer,65 and over,Immigrants,2021,Males,5
Snaefellsbaer,65 and over,Natives,2011,Females,131
Snaefellsbaer,65 and over,Natives,2011,Males,153
Snaefellsbaer,65 and over,Natives,2021,Females,184
Snaefellsbaer,65 and over,Natives,2021,Males,185
Strandabyggd,0-15,Immigrants,2011,Females,0
Strandabyggd,0-15,Immigrants,2011,Males,0
Strandabyggd,0-15,Immigrants,2021,Females,0
Strandabyggd,0-15,Immigrants,2021,Males,0
Strandabyggd,0-15,Natives,2011,Females,3
Strandabyggd,0-15,Natives,2011,Males,6
Strandabyggd,0-15,Natives,2021,Females,5
Strandabyggd,0-15,Natives,2021,Males,4
Strandabyggd,16-24,Immigrants,2011,Females,0
Strandabyggd,16-24,Immigrants,2011,Males,0
Strandabyggd,16-24,Immigrants,2021,Females,1
Strandabyggd,16-24,Immigrants,2021,Males,0
Strandabyggd,16-24,Natives,2011,Females,3
Strandabyggd,16-24,Natives,2011,Males,1
Strandabyggd,16-24,Natives,2021,Females,3
Strandabyggd,16-24,Natives,2021,Males,3
Strandabyggd,25-34,Immigrants,2011,Females,0
Strandabyggd,25-34,Immigrants,2011,Males,0
Strandabyggd,25-34,Immigrants,2021,Females,0
Strandabyggd,25-34,Immigrants,2021,Males,0
Strandabyggd,25-34,Natives,2011,Females,1
Strandabyggd,25-34,Natives,2011,Males,3
Strandabyggd,25-34,Natives,2021,Females,2
Strandabyggd,25-34,Natives,2021,Males,7
Strandabyggd,35-44,Immigrants,2011,Females,0
Strandabyggd,35-44,Immigrants,2011,Males,0
Strandabyggd,35-44,Immigrants,2021,Females,0
Strandabyggd,35-44,Immigrants,2021,Males,0
Strandabyggd,35-44,Natives,2011,Females,4
Strandabyggd,35-44,Natives,2011,Males,2
Strandabyggd,35-44,Natives,2021,Females,2
Strandabyggd,35-44,Natives,2021,Males,2
Strandabyggd,45-54,Immigrants,2011,Females,0
Strandabyggd,45-54,Immigrants,2011,Males,0
Strandabyggd,45-54,Immigrants,2021,Females,0
Strandabyggd,45-54,Immigrants,2021,Males,0
Strandabyggd,45-54,Natives,2011,Females,4
Strandabyggd,45-54,Natives,2011,Males,5
Strandabyggd,45-54,Natives,2021,Females,4
Strandabyggd,45-54,Natives,2021,Males,4
Strandabyggd,55-64,Immigrants,2011,Females,0
Strandabyggd,55-64,Immigrants,2011,Males,0
Strandabyggd,55-64,Immigrants,2021,Females,0
Strandabyggd,55-64,Immigrants,2021,Males,0
Strandabyggd,55-64,Natives,2011,Females,3
Strandabyggd,55-64,Natives,2011,Males,5
Strandabyggd,55-64,Natives,2021,Females,10
Strandabyggd,55-64,Natives,2021,Males,10
Strandabyggd,65 and over,Immigrants,2011,Females,0
Strandabyggd,65 and over,Immigrants,2011,Males,0
Strandabyggd,65 and over,Immigrants,2021,Females,0
Strandabyggd,65 and over,Immigrants,2021,Males,0
Strandabyggd,65 and over,Natives,2011,Females,4
Strandabyggd,65 and over,Natives,2011,Males,7
Strandabyggd,65 and over,Natives,2021,Females,7
Strandabyggd,65 and over,Natives,2021,Males,13
Stykkisholmsbaer,0-15,Immigrants,2011,Females,5
Stykkisholmsbaer,0-15,Immigrants,2011,Males,4
Stykkisholmsbaer,0-15,Immigrants,2021,Females,1
Stykkisholmsbaer,0-15,Immigrants,2021,Males,3
Stykkisholmsbaer,0-15,Natives,2011,Females,88
Stykkisholmsbaer,0-15,Natives,2011,Males,73
Stykkisholmsbaer,0-15,Natives,2021,Females,64
Stykkisholmsbaer,0-15,Natives,2021,Males,95
Stykkisholmsbaer,16-24,Immigrants,2011,Females,13
Stykkisholmsbaer,16-24,Immigrants,2011,Males,14
Stykkisholmsbaer,16-24,Immigrants,2021,Females,7
Stykkisholmsbaer,16-24,Immigrants,2021,Males,7
Stykkisholmsbaer,16-24,Natives,2011,Females,58
Stykkisholmsbaer,16-24,Natives,2011,Males,72
Stykkisholmsbaer,16-24,Natives,2021,Females,37
Stykkisholmsbaer,16-24,Natives,2021,Males,30
